annee;mois;date;jourSemaine;semaine;identifiantLigne;nomCourtLigne;typeLigne;categorieLigne;Frequentation
2023;Juillet;2023-07-03;Lundi;28;4;C4;CHRONOSTAR;CHRONOSTAR;11267.05882
2023;Janvier;2023-01-02;Lundi;2;804;TTZ;Spéciale;Régulières Métropolitaines;2.35294
2023;Janvier;2023-01-06;Vendredi;2;172;172ex;Express;Régulières Métropolitaines;125.88235
2023;Janvier;2023-01-07;Samedi;2;6;C6;CHRONOSTAR;CHRONOSTAR;6594.11765
2023;Juillet;2023-07-03;Lundi;28;32;32;Inter-quartiers;Régulières Urbaines;728.23529
2023;Janvier;2023-01-02;Lundi;2;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2075.2322
2023;Janvier;2023-01-06;Vendredi;2;175;175ex;Express;Régulières Métropolitaines;54.11765
2023;Janvier;2023-01-07;Samedi;2;53;53;Métropolitaine;Régulières Métropolitaines;1385.88235
2023;Juillet;2023-07-03;Lundi;28;62;62;Métropolitaine;Régulières Métropolitaines;1017.64706
2023;Janvier;2023-01-02;Lundi;2;9999;9999;Non identifié;Non identifiée;1340.0
2023;Janvier;2023-01-06;Vendredi;2;804;TTZ;Spéciale;Régulières Métropolitaines;20.0
2023;Janvier;2023-01-07;Samedi;2;61;61;Métropolitaine;Régulières Métropolitaines;1049.41176
2023;Juillet;2023-07-03;Lundi;28;70;70;Métropolitaine;Régulières Métropolitaines;112.94118
2023;Janvier;2023-01-03;Mardi;2;1;C1;CHRONOSTAR;CHRONOSTAR;12860.0
2023;Janvier;2023-01-07;Samedi;2;2;C2;CHRONOSTAR;CHRONOSTAR;7691.76471
2023;Janvier;2023-01-07;Samedi;2;68;68;Métropolitaine;Régulières Métropolitaines;552.94118
2023;Juillet;2023-07-03;Lundi;28;74;74;Métropolitaine;Régulières Métropolitaines;967.05882
2023;Janvier;2023-01-03;Mardi;2;10;10;Urbaine;Régulières Urbaines;2922.35294
2023;Janvier;2023-01-07;Samedi;2;10;10;Urbaine;Régulières Urbaines;2067.05882
2023;Janvier;2023-01-07;Samedi;2;75;75;Métropolitaine;Régulières Métropolitaines;287.05882
2023;Juillet;2023-07-03;Lundi;28;83;83;Métropolitaine;Régulières Métropolitaines;461.17647
2023;Janvier;2023-01-03;Mardi;2;50;50;Métropolitaine;Régulières Métropolitaines;1238.82353
2023;Janvier;2023-01-07;Samedi;2;12;12;Urbaine;Régulières Urbaines;3029.41176
2023;Janvier;2023-01-07;Samedi;2;82;82;Métropolitaine;Régulières Métropolitaines;124.70588
2023;Juillet;2023-07-03;Lundi;28;156;156ex;Express;Régulières Métropolitaines;68.23529
2023;Janvier;2023-01-03;Mardi;2;61;61;Métropolitaine;Régulières Métropolitaines;1565.88235
2023;Janvier;2023-01-07;Samedi;2;13;13;Urbaine;Régulières Urbaines;3489.41176
2023;Janvier;2023-01-07;Samedi;2;121;N1;STAR de Nuit;Régulières Urbaines;183.52941
2023;Juillet;2023-07-03;Lundi;28;161;161ex;Express;Régulières Métropolitaines;321.17647
2023;Janvier;2023-01-03;Mardi;2;62;62;Métropolitaine;Régulières Métropolitaines;1210.58824
2023;Janvier;2023-01-07;Samedi;2;65;65;Métropolitaine;Régulières Métropolitaines;309.41176
2023;Janvier;2023-01-08;Dimanche;2;4;C4;CHRONOSTAR;CHRONOSTAR;4294.11765
2023;Juillet;2023-07-03;Lundi;28;167;167ex;Express;Régulières Métropolitaines;9.41176
2023;Janvier;2023-01-03;Mardi;2;65;65;Métropolitaine;Régulières Métropolitaines;1016.47059
2023;Janvier;2023-01-07;Samedi;2;76;76;Métropolitaine;Régulières Métropolitaines;168.23529
2023;Janvier;2023-01-08;Dimanche;2;6;C6;CHRONOSTAR;CHRONOSTAR;2290.58824
2023;Juillet;2023-07-03;Lundi;28;1001;a;Métro;METRO;92410.15241
2023;Janvier;2023-01-03;Mardi;2;75;75;Métropolitaine;Régulières Métropolitaines;880.0
2023;Janvier;2023-01-07;Samedi;2;122;N2;STAR de Nuit;Régulières Urbaines;60.0
2023;Janvier;2023-01-08;Dimanche;2;12;12;Urbaine;Régulières Urbaines;595.29412
2023;Juillet;2023-07-03;Lundi;28;1002;b;Métro;METRO;54929.12303
2023;Janvier;2023-01-03;Mardi;2;82;82;Métropolitaine;Régulières Métropolitaines;409.41176
2023;Janvier;2023-01-07;Samedi;2;125;N5;STAR de Nuit;Régulières Urbaines;10.58824
2023;Janvier;2023-01-08;Dimanche;2;50;50;Métropolitaine;Régulières Métropolitaines;170.58824
2023;Juillet;2023-07-03;Lundi;28;9999;9999;Non identifié;Non identifiée;801.17647
2023;Janvier;2023-01-03;Mardi;2;156;156ex;Express;Régulières Métropolitaines;145.88235
2023;Janvier;2023-01-08;Dimanche;2;1;C1;CHRONOSTAR;CHRONOSTAR;2343.52941
2023;Janvier;2023-01-08;Dimanche;2;54;54;Métropolitaine;Régulières Métropolitaines;491.76471
2023;Juillet;2023-07-04;Mardi;28;11;11;Urbaine;Régulières Urbaines;7591.76471
2023;Janvier;2023-01-03;Mardi;2;167;167ex;Express;Régulières Métropolitaines;65.88235
2023;Janvier;2023-01-08;Dimanche;2;62;62;Métropolitaine;Régulières Métropolitaines;391.76471
2023;Janvier;2023-01-08;Dimanche;2;67;67;Métropolitaine;Régulières Métropolitaines;1.17647
2023;Juillet;2023-07-04;Mardi;28;12;12;Urbaine;Régulières Urbaines;3729.41176
2023;Janvier;2023-01-04;Mercredi;2;3;C3;CHRONOSTAR;CHRONOSTAR;10017.64706
2023;Janvier;2023-01-08;Dimanche;2;71;71;Métropolitaine;Régulières Métropolitaines;77.64706
2023;Janvier;2023-01-08;Dimanche;2;74;74;Métropolitaine;Régulières Métropolitaines;1.17647
2023;Juillet;2023-07-04;Mardi;28;37;37;Inter-quartiers;Régulières Urbaines;217.64706
2023;Janvier;2023-01-04;Mercredi;2;7;C7;CHRONOSTAR;CHRONOSTAR;3489.41176
2023;Janvier;2023-01-08;Dimanche;2;124;N4;STAR de Nuit;Régulières Urbaines;117.64706
2023;Janvier;2023-01-08;Dimanche;2;81;81;Métropolitaine;Régulières Métropolitaines;120.0
2023;Juillet;2023-07-04;Mardi;28;47;C7ex;CHRONOSTAR;CHRONOSTAR;583.52941
2023;Janvier;2023-01-04;Mercredi;2;10;10;Urbaine;Régulières Urbaines;3240.0
2023;Janvier;2023-01-08;Dimanche;2;125;N5;STAR de Nuit;Régulières Urbaines;42.35294
2023;Janvier;2023-01-08;Dimanche;2;82;82;Métropolitaine;Régulières Métropolitaines;68.23529
2023;Juillet;2023-07-04;Mardi;28;54;54;Métropolitaine;Régulières Métropolitaines;2531.76471
2023;Janvier;2023-01-04;Mercredi;2;14;14;Urbaine;Régulières Urbaines;6291.76471
2023;Janvier;2023-01-08;Dimanche;2;1002;b;Métro;METRO;23675.18738
2023;Janvier;2023-01-08;Dimanche;2;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;281.05263
2023;Juillet;2023-07-04;Mardi;28;59;59;Métropolitaine;Régulières Métropolitaines;1563.52941
2023;Janvier;2023-01-04;Mercredi;2;34;34;Inter-quartiers;Régulières Urbaines;888.23529
2023;Janvier;2023-01-09;Lundi;3;3;C3;CHRONOSTAR;CHRONOSTAR;10403.52941
2023;Janvier;2023-01-08;Dimanche;2;9999;9999;Non identifié;Non identifiée;397.64706
2023;Juillet;2023-07-04;Mardi;28;79;79;Métropolitaine;Régulières Métropolitaines;265.88235
2023;Janvier;2023-01-04;Mercredi;2;37;37;Inter-quartiers;Régulières Urbaines;142.35294
2023;Janvier;2023-01-09;Lundi;3;4;C4;CHRONOSTAR;CHRONOSTAR;20591.76471
2023;Janvier;2023-01-09;Lundi;3;2;C2;CHRONOSTAR;CHRONOSTAR;13669.41176
2023;Juillet;2023-07-04;Mardi;28;80;80;Métropolitaine;Régulières Métropolitaines;467.05882
2023;Janvier;2023-01-04;Mercredi;2;39;39;Inter-quartiers;Régulières Urbaines;8.23529
2023;Janvier;2023-01-09;Lundi;3;6;C6;CHRONOSTAR;CHRONOSTAR;11132.94118
2023;Janvier;2023-01-09;Lundi;3;54;54;Métropolitaine;Régulières Métropolitaines;2771.76471
2023;Juillet;2023-07-04;Mardi;28;82;82;Métropolitaine;Régulières Métropolitaines;216.47059
2023;Janvier;2023-01-04;Mercredi;2;52;52;Métropolitaine;Régulières Métropolitaines;2775.29412
2023;Janvier;2023-01-09;Lundi;3;7;C7;CHRONOSTAR;CHRONOSTAR;3307.05882
2023;Janvier;2023-01-09;Lundi;3;68;68;Métropolitaine;Régulières Métropolitaines;1188.23529
2023;Juillet;2023-07-04;Mardi;28;83;83;Métropolitaine;Régulières Métropolitaines;582.35294
2023;Janvier;2023-01-04;Mercredi;2;59;59;Métropolitaine;Régulières Métropolitaines;2064.70588
2023;Janvier;2023-01-09;Lundi;3;32;32;Inter-quartiers;Régulières Urbaines;891.76471
2023;Janvier;2023-01-09;Lundi;3;82;82;Métropolitaine;Régulières Métropolitaines;410.58824
2023;Juillet;2023-07-04;Mardi;28;159;159ex;Express;Régulières Métropolitaines;120.0
2023;Janvier;2023-01-04;Mercredi;2;72;72;Métropolitaine;Régulières Métropolitaines;2312.94118
2023;Janvier;2023-01-09;Lundi;3;37;37;Inter-quartiers;Régulières Urbaines;237.64706
2023;Janvier;2023-01-09;Lundi;3;153;153ex;Express;Régulières Métropolitaines;460.0
2023;Juillet;2023-07-04;Mardi;28;175;175ex;Express;Régulières Métropolitaines;9.41176
2023;Janvier;2023-01-04;Mercredi;2;74;74;Métropolitaine;Régulières Métropolitaines;1180.0
2023;Janvier;2023-01-09;Lundi;3;50;50;Métropolitaine;Régulières Métropolitaines;1140.0
2023;Janvier;2023-01-09;Lundi;3;154;154ex;Express;Régulières Métropolitaines;404.70588
2023;Juillet;2023-07-04;Mardi;28;804;TTZ;Spéciale;Régulières Métropolitaines;27.05882
2023;Janvier;2023-01-04;Mercredi;2;76;76;Métropolitaine;Régulières Métropolitaines;810.58824
2023;Janvier;2023-01-09;Lundi;3;71;71;Métropolitaine;Régulières Métropolitaines;598.82353
2023;Janvier;2023-01-09;Lundi;3;164;164ex;Express;Régulières Métropolitaines;228.23529
2023;Juillet;2023-07-04;Mardi;28;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;3409.04025
2023;Janvier;2023-01-04;Mercredi;2;152;152ex;Express;Régulières Métropolitaines;61.17647
2023;Janvier;2023-01-09;Lundi;3;77;77;Métropolitaine;Régulières Métropolitaines;1958.82353
2023;Janvier;2023-01-09;Lundi;3;804;TTZ;Spéciale;Régulières Métropolitaines;37.64706
2023;Juillet;2023-07-04;Mardi;28;9999;9999;Non identifié;Non identifiée;730.58824
2023;Janvier;2023-01-04;Mercredi;2;164;164ex;Express;Régulières Métropolitaines;174.11765
2023;Janvier;2023-01-09;Lundi;3;159;159ex;Express;Régulières Métropolitaines;212.94118
2023;Janvier;2023-01-10;Mardi;3;7;C7;CHRONOSTAR;CHRONOSTAR;3570.58824
2023;Juillet;2023-07-05;Mercredi;28;1;C1;CHRONOSTAR;CHRONOSTAR;10462.35294
2023;Janvier;2023-01-04;Mercredi;2;1002;b;Métro;METRO;73142.19217
2023;Janvier;2023-01-09;Lundi;3;161;161ex;Express;Régulières Métropolitaines;596.47059
2023;Janvier;2023-01-10;Mardi;3;13;13;Urbaine;Régulières Urbaines;5302.35294
2023;Juillet;2023-07-05;Mercredi;28;4;C4;CHRONOSTAR;CHRONOSTAR;13245.88235
2023;Janvier;2023-01-05;Jeudi;2;2;C2;CHRONOSTAR;CHRONOSTAR;13714.11765
2023;Janvier;2023-01-09;Lundi;3;175;175ex;Express;Régulières Métropolitaines;48.23529
2023;Janvier;2023-01-10;Mardi;3;34;34;Inter-quartiers;Régulières Urbaines;991.76471
2023;Juillet;2023-07-05;Mercredi;28;37;37;Inter-quartiers;Régulières Urbaines;216.47059
2023;Janvier;2023-01-05;Jeudi;2;12;12;Urbaine;Régulières Urbaines;4755.29412
2023;Janvier;2023-01-10;Mardi;3;37;37;Inter-quartiers;Régulières Urbaines;228.23529
2023;Janvier;2023-01-10;Mardi;3;55;55;Métropolitaine;Régulières Métropolitaines;2678.82353
2023;Juillet;2023-07-05;Mercredi;28;55;55;Métropolitaine;Régulières Métropolitaines;2458.82353
2023;Janvier;2023-01-05;Jeudi;2;14;14;Urbaine;Régulières Urbaines;6977.64706
2023;Janvier;2023-01-10;Mardi;3;47;C7ex;CHRONOSTAR;CHRONOSTAR;948.23529
2023;Janvier;2023-01-10;Mardi;3;74;74;Métropolitaine;Régulières Métropolitaines;1288.23529
2023;Juillet;2023-07-05;Mercredi;28;68;68;Métropolitaine;Régulières Métropolitaines;892.94118
2023;Janvier;2023-01-05;Jeudi;2;39;39;Inter-quartiers;Régulières Urbaines;36.47059
2023;Janvier;2023-01-10;Mardi;3;53;53;Métropolitaine;Régulières Métropolitaines;2704.70588
2023;Janvier;2023-01-10;Mardi;3;76;76;Métropolitaine;Régulières Métropolitaines;903.52941
2023;Juillet;2023-07-05;Mercredi;28;70;70;Métropolitaine;Régulières Métropolitaines;116.47059
2023;Janvier;2023-01-05;Jeudi;2;50;50;Métropolitaine;Régulières Métropolitaines;1174.11765
2023;Janvier;2023-01-10;Mardi;3;68;68;Métropolitaine;Régulières Métropolitaines;1164.70588
2023;Janvier;2023-01-10;Mardi;3;79;79;Métropolitaine;Régulières Métropolitaines;415.29412
2023;Juillet;2023-07-05;Mercredi;28;72;72;Métropolitaine;Régulières Métropolitaines;1900.0
2023;Janvier;2023-01-05;Jeudi;2;53;53;Métropolitaine;Régulières Métropolitaines;2640.0
2023;Janvier;2023-01-10;Mardi;3;73;73;Métropolitaine;Régulières Métropolitaines;1111.76471
2023;Janvier;2023-01-10;Mardi;3;159;159ex;Express;Régulières Métropolitaines;249.41176
2023;Juillet;2023-07-05;Mercredi;28;82;82;Métropolitaine;Régulières Métropolitaines;225.88235
2023;Janvier;2023-01-05;Jeudi;2;54;54;Métropolitaine;Régulières Métropolitaines;3047.05882
2023;Janvier;2023-01-10;Mardi;3;83;83;Métropolitaine;Régulières Métropolitaines;1069.41176
2023;Janvier;2023-01-10;Mardi;3;161;161ex;Express;Régulières Métropolitaines;687.05882
2023;Juillet;2023-07-05;Mercredi;28;83;83;Métropolitaine;Régulières Métropolitaines;478.82353
2023;Janvier;2023-01-05;Jeudi;2;59;59;Métropolitaine;Régulières Métropolitaines;2164.70588
2023;Janvier;2023-01-10;Mardi;3;91;91;Intercommunale;Régulières Métropolitaines;815.29412
2023;Janvier;2023-01-10;Mardi;3;165;165ex;Express;Régulières Métropolitaines;23.52941
2023;Juillet;2023-07-05;Mercredi;28;172;172ex;Express;Régulières Métropolitaines;104.70588
2023;Janvier;2023-01-05;Jeudi;2;61;61;Métropolitaine;Régulières Métropolitaines;1761.17647
2023;Janvier;2023-01-10;Mardi;3;152;152ex;Express;Régulières Métropolitaines;103.52941
2023;Janvier;2023-01-10;Mardi;3;168;168ex;Express;Régulières Métropolitaines;168.23529
2023;Juillet;2023-07-05;Mercredi;28;175;175ex;Express;Régulières Métropolitaines;2.35294
2023;Janvier;2023-01-05;Jeudi;2;68;68;Métropolitaine;Régulières Métropolitaines;1180.0
2023;Janvier;2023-01-10;Mardi;3;153;153ex;Express;Régulières Métropolitaines;443.52941
2023;Janvier;2023-01-10;Mardi;3;172;172ex;Express;Régulières Métropolitaines;235.29412
2023;Juillet;2023-07-05;Mercredi;28;178;178ex;Express;Régulières Métropolitaines;91.76471
2023;Janvier;2023-01-05;Jeudi;2;80;80;Métropolitaine;Régulières Métropolitaines;471.76471
2023;Janvier;2023-01-10;Mardi;3;155;155ex;Express;Régulières Métropolitaines;396.47059
2023;Janvier;2023-01-11;Mercredi;3;2;C2;CHRONOSTAR;CHRONOSTAR;14302.35294
2023;Juillet;2023-07-05;Mercredi;28;1001;a;Métro;METRO;99857.50469
2023;Janvier;2023-01-05;Jeudi;2;154;154ex;Express;Régulières Métropolitaines;351.76471
2023;Janvier;2023-01-10;Mardi;3;167;167ex;Express;Régulières Métropolitaines;125.88235
2023;Janvier;2023-01-11;Mercredi;3;5;C5;CHRONOSTAR;CHRONOSTAR;13041.17647
2023;Juillet;2023-07-05;Mercredi;28;9999;9999;Non identifié;Non identifiée;794.11765
2023;Janvier;2023-01-05;Jeudi;2;155;155ex;Express;Régulières Métropolitaines;349.41176
2023;Janvier;2023-01-11;Mercredi;3;14;14;Urbaine;Régulières Urbaines;7396.47059
2023;Janvier;2023-01-11;Mercredi;3;7;C7;CHRONOSTAR;CHRONOSTAR;3570.58824
2023;Juillet;2023-07-06;Jeudi;28;11;11;Urbaine;Régulières Urbaines;8143.52941
2023;Janvier;2023-01-05;Jeudi;2;161;161ex;Express;Régulières Métropolitaines;705.88235
2023;Janvier;2023-01-11;Mercredi;3;50;50;Métropolitaine;Régulières Métropolitaines;1414.11765
2023;Janvier;2023-01-11;Mercredi;3;37;37;Inter-quartiers;Régulières Urbaines;220.0
2023;Juillet;2023-07-06;Jeudi;28;47;C7ex;CHRONOSTAR;CHRONOSTAR;468.23529
2023;Janvier;2023-01-05;Jeudi;2;165;165ex;Express;Régulières Métropolitaines;24.70588
2023;Janvier;2023-01-11;Mercredi;3;53;53;Métropolitaine;Régulières Métropolitaines;2852.94118
2023;Janvier;2023-01-11;Mercredi;3;51;51;Métropolitaine;Régulières Métropolitaines;1714.11765
2023;Juillet;2023-07-06;Jeudi;28;51;51;Métropolitaine;Régulières Métropolitaines;1229.41176
2023;Janvier;2023-01-05;Jeudi;2;173;173ex;Express;Régulières Métropolitaines;172.94118
2023;Janvier;2023-01-11;Mercredi;3;55;55;Métropolitaine;Régulières Métropolitaines;2605.88235
2023;Janvier;2023-01-11;Mercredi;3;61;61;Métropolitaine;Régulières Métropolitaines;1782.35294
2023;Juillet;2023-07-06;Jeudi;28;54;54;Métropolitaine;Régulières Métropolitaines;2398.82353
2023;Janvier;2023-01-05;Jeudi;2;178;178ex;Express;Régulières Métropolitaines;276.47059
2023;Janvier;2023-01-11;Mercredi;3;70;70;Métropolitaine;Régulières Métropolitaines;187.05882
2023;Janvier;2023-01-11;Mercredi;3;68;68;Métropolitaine;Régulières Métropolitaines;1191.76471
2023;Juillet;2023-07-06;Jeudi;28;65;65;Métropolitaine;Régulières Métropolitaines;544.70588
2023;Janvier;2023-01-05;Jeudi;2;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;3027.05882
2023;Janvier;2023-01-11;Mercredi;3;75;75;Métropolitaine;Régulières Métropolitaines;923.52941
2023;Janvier;2023-01-11;Mercredi;3;73;73;Métropolitaine;Régulières Métropolitaines;1104.70588
2023;Juillet;2023-07-06;Jeudi;28;70;70;Métropolitaine;Régulières Métropolitaines;97.64706
2023;Janvier;2023-01-06;Vendredi;2;1;C1;CHRONOSTAR;CHRONOSTAR;13863.52941
2023;Janvier;2023-01-11;Mercredi;3;152;152ex;Express;Régulières Métropolitaines;87.05882
2023;Janvier;2023-01-11;Mercredi;3;74;74;Métropolitaine;Régulières Métropolitaines;1304.70588
2023;Juillet;2023-07-06;Jeudi;28;73;73;Métropolitaine;Régulières Métropolitaines;778.82353
2023;Janvier;2023-01-06;Vendredi;2;2;C2;CHRONOSTAR;CHRONOSTAR;14054.11765
2023;Janvier;2023-01-11;Mercredi;3;159;159ex;Express;Régulières Métropolitaines;183.52941
2023;Janvier;2023-01-11;Mercredi;3;81;81;Métropolitaine;Régulières Métropolitaines;667.05882
2023;Juillet;2023-07-06;Jeudi;28;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;3538.51393
2023;Janvier;2023-01-06;Vendredi;2;4;C4;CHRONOSTAR;CHRONOSTAR;19962.35294
2023;Janvier;2023-01-11;Mercredi;3;167;167ex;Express;Régulières Métropolitaines;81.17647
2023;Janvier;2023-01-11;Mercredi;3;91;91;Intercommunale;Régulières Métropolitaines;663.52941
2023;Juillet;2023-07-07;Vendredi;28;5;C5;CHRONOSTAR;CHRONOSTAR;7823.52941
2023;Janvier;2023-01-06;Vendredi;2;5;C5;CHRONOSTAR;CHRONOSTAR;13060.0
2023;Janvier;2023-01-11;Mercredi;3;168;168ex;Express;Régulières Métropolitaines;130.58824
2023;Janvier;2023-01-11;Mercredi;3;154;154ex;Express;Régulières Métropolitaines;322.35294
2023;Juillet;2023-07-07;Vendredi;28;11;11;Urbaine;Régulières Urbaines;7381.17647
2023;Janvier;2023-01-06;Vendredi;2;7;C7;CHRONOSTAR;CHRONOSTAR;3631.76471
2023;Janvier;2023-01-11;Mercredi;3;173;173ex;Express;Régulières Métropolitaines;183.52941
2023;Janvier;2023-01-11;Mercredi;3;155;155ex;Express;Régulières Métropolitaines;290.58824
2023;Juillet;2023-07-07;Vendredi;28;37;37;Inter-quartiers;Régulières Urbaines;168.23529
2023;Janvier;2023-01-06;Vendredi;2;12;12;Urbaine;Régulières Urbaines;4774.11765
2023;Janvier;2023-01-11;Mercredi;3;1002;b;Métro;METRO;82376.95267
2023;Janvier;2023-01-11;Mercredi;3;172;172ex;Express;Régulières Métropolitaines;175.29412
2023;Juillet;2023-07-07;Vendredi;28;51;51;Métropolitaine;Régulières Métropolitaines;1189.41176
2023;Janvier;2023-01-06;Vendredi;2;13;13;Urbaine;Régulières Urbaines;5195.29412
2023;Janvier;2023-01-12;Jeudi;3;2;C2;CHRONOSTAR;CHRONOSTAR;14561.17647
2023;Janvier;2023-01-11;Mercredi;3;175;175ex;Express;Régulières Métropolitaines;56.47059
2023;Juillet;2023-07-07;Vendredi;28;52;52;Métropolitaine;Régulières Métropolitaines;2312.94118
2023;Janvier;2023-01-06;Vendredi;2;61;61;Métropolitaine;Régulières Métropolitaines;1735.29412
2023;Janvier;2023-01-12;Jeudi;3;5;C5;CHRONOSTAR;CHRONOSTAR;13201.17647
2023;Janvier;2023-01-11;Mercredi;3;9999;9999;Non identifié;Non identifiée;5468.23529
2023;Juillet;2023-07-07;Vendredi;28;56;56;Métropolitaine;Régulières Métropolitaines;951.76471
2023;Janvier;2023-01-06;Vendredi;2;82;82;Métropolitaine;Régulières Métropolitaines;391.76471
2023;Janvier;2023-01-12;Jeudi;3;7;C7;CHRONOSTAR;CHRONOSTAR;3785.88235
2023;Janvier;2023-01-12;Jeudi;3;3;C3;CHRONOSTAR;CHRONOSTAR;11507.05882
2023;Juillet;2023-07-07;Vendredi;28;61;61;Métropolitaine;Régulières Métropolitaines;1312.94118
2023;Janvier;2023-01-06;Vendredi;2;154;154ex;Express;Régulières Métropolitaines;271.76471
2023;Janvier;2023-01-12;Jeudi;3;34;34;Inter-quartiers;Régulières Urbaines;871.76471
2023;Janvier;2023-01-12;Jeudi;3;4;C4;CHRONOSTAR;CHRONOSTAR;22201.17647
2023;Juillet;2023-07-07;Vendredi;28;67;67;Métropolitaine;Régulières Métropolitaines;1283.52941
2023;Janvier;2023-01-06;Vendredi;2;155;155ex;Express;Régulières Métropolitaines;321.17647
2023;Janvier;2023-01-12;Jeudi;3;37;37;Inter-quartiers;Régulières Urbaines;221.17647
2023;Janvier;2023-01-12;Jeudi;3;6;C6;CHRONOSTAR;CHRONOSTAR;11932.94118
2023;Juillet;2023-07-07;Vendredi;28;74;74;Métropolitaine;Régulières Métropolitaines;897.64706
